356	1.42384	0	0.808484	1.93505	1
357	3.39386	0	2.59469	3.43035	1
358	5.39939	0	5.52346	4.60907	0
359	8.22472	0	8.19004	7.42548	0
360	0.974483	0	0.814943	1.75841	0
361	2.4554	0	3.16508	2.82466	1
362	7.92469	0	7.17775	7.6382	0
363	2.04813	0	2.63242	1.50169	0
364	5.12004	0	5.9084	5.25604	0
365	2.93369	0	2.21569	3.28649	0
366	2.909	0	3.45657	3.49224	1
367	5.20466	0	5.44526	4.4417	0
368	4.11786	0	4.2599	3.33057	0
369	9.81447	0	9.75199	9.01691	0
370	5.74903	0	5.06315	6.16082	0
371	4.91537	0	4.98938	5.71194	0
372	6.74569	0	7.29841	7.32404	1
373	7.3409	0	8.12603	7.49443	1
374	8.56942	0	9.3412	8.35882	1
375	6.13983	0	6.39458	6.89819	0
376	8.58783	0	9.31042	8.93115	1
377	3.20403	0	2.42572	3.01903	1
378	2.73931	0	2.57035	3.52127	0
379	0.419848	0	0.868854	-0.242265	0
380	6.6352	0	5.95887	6.20791	1
381	4.69777	0	4.63438	3.90029	0
382	1.49767	0	2.21238	1.13824	1
383	7.12961	0	7.87244	6.83261	0
384	6.08524	0	6.763	5.66022	0
385	2.27987	0	2.04995	3.04612	0
386	5.30413	0	4.61455	4.89856	1
387	5.20906	0	4.42801	5.03592	1
388	6.37697	0	5.59166	6.52958	1
389	9.39467	0	8.60057	9.49171	1
390	6.67047	0	7.46955	6.63217	1
391	7.5804	0	7.15951	6.90007	0
392	7.50442	0	8.27641	7.29459	1
393	6.87072	0	6.1132	6.6135	0
394	8.32838	0	8.80253	7.68404	0
395	9.49304	0	9.66558	8.71187	0
396	8.43562	0	9.15687	8.08951	1
397	8.70582	0	7.92786	8.51933	1
398	5.27165	0	4.47685	5.3627	1
399	9.51008	0	9.45001	10.3078	0
400	6.36369	0	6.7599	5.6687	0
401	4.20089	0	3.46262	4.50904	1
402	9.56871	0	8.79347	9.3712	1
403	0.733998	0	0.211659	1.33994	0
404	9.32596	0	9.67041	8.60391	0
405	2.49843	0	1.70258	2.5798	1
406	7.86942	0	7.07044	7.90978	0
407	4.8753	0	5.50338	4.3798	1
408	6.78915	0	7.42823	7.27037	1
409	5.23247	0	5.95466	4.88832	0
410	2.03238	0	1.53031	2.65522	1
411	4.65594	0	5.45307	4.72364	1
412	6.28193	0	6.73861	5.62508	0
413	8.78676	0	9.2129	9.46382	1
414	3.93123	0	4.72853	3.99692	1
415	6.48466	0	7.22159	6.17331	1
416	0.187904	0	-0.488616	-0.239086	1
417	7.24858	0	8.04843	7.26362	1
418	4.90952	0	4.11944	5.03511	0
419	6.65373	0	5.94167	6.28907	1
420	0.0560228	0	-0.497573	-0.5215	1
421	7.1085	0	7.90247	7.20654	0
422	6.93624	0	7.67063	7.25352	1
423	3.0052	0	3.45951	2.34671	0
424	9.39166	0	9.96363	8.83232	0
425	6.33063	0	5.90012	5.65635	1
426	3.70696	0	4.50695	3.70215	1
427	8.21884	0	8.48039	7.4628	0
428	1.6308	0	0.83835	1.52112	1
429	2.72858	0	2.15444	3.28568	0
430	7.27045	0	6.75199	7.87972	1
431	5.07575	0	5.48779	5.76148	0
432	2.63774	0	2.20725	1.96344	0
433	4.70898	0	3.916	4.60327	1
434	2.55756	0	1.93465	3.05953	1
435	3.0829	0	2.71735	2.3713	1
436	4.34551	0	3.59642	4.62634	1
437	0.81786	0	1.38032	1.38675	1
438	1.07081	0	0.276938	1.16962	1
439	2.62081	0	1.85282	2.84486	1
440	8.70392	0	8.34527	7.98882	0
441	4.23051	0	4.99989	4.01129	0
442	3.82346	0	3.03079	3.9315	0
443	9.80606	0	9.9505	9.01921	0
444	8.47827	0	8.1429	7.75196	0
445	0.248336	0	0.815222	0.812818	0
446	9.66268	0	9.45405	8.89037	0
447	4.02103	0	3.22687	4.11757	1
448	1.37051	0	0.934306	0.699887	1
449	4.3706	0	3.68121	3.96471	1
450	2.2293	0	2.67043	1.56191	0
451	7.91564	0	8.71556	7.92715	1
452	4.53557	0	4.75459	3.76614	0
453	2.62593	0	3.14877	3.23143	1
454	5.40505	0	6.19225	5.54759	1
455	9.57178	0	8.8655	9.19606	1
456	3.9304	0	4.5004	3.36907	1
457	4.8876	0	4.90668	4.08783	0
458	5.12252	0	5.11116	5.92244	0
459	4.48558	0	4.00034	5.12161	0
460	6.80115	0	6.27966	7.40782	0
461	9.3014	0	8.84531	8.64414	1
462	2.61982	0	2.27626	1.89735	0
463	3.72674	0	3.59944	4.51654	0
464	5.01712	0	4.28221	4.70103	1
465	0.366825	0	-0.366498	0.0470807	1
466	7.8439	0	8.63426	7.9677	1
467	4.05548	0	3.99251	3.25796	1
468	0.363289	0	-0.436339	0.387685	1
469	9.04415	0	8.26655	9.23214	1
470	8.74722	0	8.30266	8.08212	0
471	5.5798	0	6.02277	6.24596	1
472	1.99647	0	2.76101	1.76093	1
473	0.192928	0	-0.464508	-0.262897	1
474	9.065	0	9.44872	8.36303	0
475	0.920196	0	0.200991	1.27054	0
476	3.34289	0	3.64742	2.60312	0
477	2.2587	0	2.36351	3.05181	0
478	7.73419	0	8.5157	7.5632	1
479	4.37235	0	4.79921	3.69575	0
480	6.60028	0	5.84669	6.8688	1
481	6.19568	0	5.95653	5.43226	1
482	3.70722	0	3.6613	2.90854	0
483	9.88475	0	10.6834	9.83819	1
484	9.67891	0	10.0572	10.3838	1
485	4.20097	0	4.65703	3.54369	0
486	6.67867	0	6.06882	7.19644	0
487	2.00698	0	2.56543	2.57981	0
488	7.44605	0	7.76145	8.18125	0
489	3.21097	0	2.99434	3.98108	1
490	8.04796	0	7.88337	7.26508	1
491	4.42733	0	3.62744	4.41418	1
492	5.12819	0	4.66286	5.77893	1
493	5.48934	0	6.27274	5.65148	1
494	3.84924	0	3.43947	4.53632	0
495	6.72143	0	7.31831	7.25411	1
496	4.60929	0	4.32656	3.86091	0
497	9.29637	0	8.91977	10.0022	1
498	7.1848	0	6.66193	6.57932	1
499	4.37649	0	3.71361	4.82436	1
500	7.0764	0	7.69742	7.58072	0
501	0.284203	0	0.165595	1.07536	0
502	5.54664	0	5.79782	4.7871	0
503	5.36984	0	6.16605	5.29202	1
504	2.25039	0	2.09933	1.46478	0
505	3.48813	0	3.79796	4.22569	0
506	6.26896	0	6.83347	5.7021	0
507	4.61145	0	5.00502	3.91496	1
508	7.09267	0	6.29361	7.05401	1
509	6.40389	0	5.90078	5.7819	1
510	9.35773	0	10.0152	8.90201	1
511	5.97328	0	6.43791	5.32204	1
512	6.14552	0	6.94425	6.10034	0
513	4.7462	0	4.16008	4.20173	0
514	7.99321	0	8.71049	8.34747	1
515	0.19621	0	0.995407	0.232048	0
516	3.06017	0	3.44817	3.75978	0
517	4.22566	0	3.6447	4.77565	1
518	8.68353	0	9.34988	8.24085	1
519	4.6799	0	4.87301	3.90355	0
520	9.53621	0	9.01099	8.93277	0
521	2.20656	0	2.00729	2.98135	0
522	9.4398	0	9.56787	10.2295	0
523	3.62944	0	4.12342	4.25871	1
524	5.32047	0	5.95991	5.80121	0
525	4.71193	0	4.92074	5.4842	0
526	3.29637	0	2.5017	3.20416	1
527	7.46245	0	6.88456	8.01566	1
528	8.49371	0	8.70857	9.26431	0
529	8.64139	0	7.84193	8.67087	1
530	3.99481	0	3.88773	3.20201	0
531	9.46483	0	8.75429	9.83243	1
532	2.23017	0	2.51989	2.97586	0
533	8.69184	0	9.19679	9.31236	1
534	0.309672	0	0.665397	-0.406889	0
535	2.12866	0	1.97052	2.91287	1
536	2.24171	0	2.91231	1.80548	0
537	6.16691	0	6.17912	5.367	0
538	8.20029	0	8.76316	7.63181	0
539	1.23138	0	1.95785	0.896351	0
540	2.84409	0	2.04466	2.81379	0
541	3.31744	0	3.28034	2.5183	0
542	7.84985	0	7.93822	8.64495	0
543	6.96726	0	7.46419	7.59421	1
544	6.06448	0	6.8124	6.3484	0
545	7.92058	0	7.78884	8.70966	0
546	6.00677	0	6.79225	5.85506	0
547	7.72896	0	7.03472	7.33142	0
548	3.99425	0	4.68971	3.59886	1
549	7.63496	0	7.83075	8.41063	0
550	7.54942	0	7.07402	6.906	0
551	8.4121	0	7.77669	7.92604	1
552	7.081	0	6.98361	7.87505	1
553	7.3028	0	7.45199	6.51684	0
554	7.53052	0	7.71534	6.75216	0
555	3.49359	0	4.16851	3.9231	1
556	0.329731	0	-0.466729	0.254548	1
557	3.84815	0	3.05326	3.93838	0
558	5.50308	0	4.7406	5.26096	1
559	4.81072	0	4.34642	4.15925	0
560	4.70765	0	4.20531	4.08503	0
561	9.06046	0	9.51599	9.7181	0
562	3.9209	0	3.42253	3.29509	0
563	4.18589	0	4.63135	4.85039	0
564	2.12333	0	2.29141	1.34118	0
565	3.43795	0	2.93909	2.81254	1
566	0.579229	0	0.776197	-0.196144	0
567	2.32818	0	1.64307	1.91512	1
568	4.4417	0	3.77329	4.00212	1
569	1.56212	0	2.22778	1.11838	1
570	0.700966	0	0.065376	1.18679	0
571	0.678389	0	0.671562	1.47836	0
572	4.52088	0	5.21348	4.1205	1
573	7.3378	0	7.16905	8.1198	0
574	4.53418	0	4.90976	5.24053	0
575	9.96615	0	9.97799	10.7661	0
576	7.99944	0	7.26546	8.31767	0
577	5.15008	0	5.91882	5.37151	0
578	9.30313	0	9.95152	9.77173	0
579	2.46797	0	3.23874	2.68223	1
580	5.98226	0	6.77049	5.84553	1
581	1.19783	0	0.4623	1.51246	1
582	8.00317	0	7.5358	7.35389	1
583	9.17899	0	9.1379	8.38005	0
584	7.46958	0	8.0717	6.94284	1
585	5.24065	0	5.86347	4.73855	0
586	3.04115	0	2.54485	3.66859	1
587	6.98502	0	7.65648	6.55012	1
588	0.65246	0	1.44956	0.720569	1
589	5.35024	0	4.92686	4.67146	1
590	0.923961	0	1.49886	0.367643	1
591	0.676974	0	0.133845	1.26435	0
592	9.29787	0	9.25366	8.4991	0
593	6.10792	0	6.87537	6.33381	0
594	6.81609	0	7.55312	6.50498	1
595	3.42914	0	3.20218	4.19627	0
596	0.117543	0	0.897613	0.295	0
597	5.90033	0	5.93203	6.6997	0
598	0.48094	0	-0.232389	0.843102	1
599	7.23052	0	6.65721	6.67257	1
600	2.21402	0	2.98242	2.43663	0
601	0.0776781	0	-0.70913	0.222359	1
602	5.0718	0	5.82189	4.79366	0
603	3.67746	0	2.95662	4.02442	1
604	3.00097	0	2.74165	2.24416	1
605	3.2186	0	4.01029	3.33365	1
606	0.197689	0	-0.553646	-0.0770763	1
607	9.21779	0	9.80864	9.75713	0
608	5.51033	0	4.73744	5.30383	1
609	6.46769	0	7.10189	6.95532	1
610	3.53072	0	3.69554	4.31355	0
611	9.53225	0	8.89706	9.04591	1
612	5.76071	0	5.06148	5.37202	0
613	5.41921	0	5.89554	6.06195	0
614	9.45568	0	8.72937	9.79106	1
615	7.77365	0	7.04453	8.10286	0
616	5.15907	0	4.78165	5.86445	1
617	2.76254	0	3.5509	2.62658	1
618	4.16277	0	3.88497	4.91299	1
619	8.38259	0	8.24997	9.17152	0
620	2.12311	0	1.7165	2.81207	1
621	4.78343	0	5.56781	4.94074	1
622	2.97196	0	2.17935	2.86348	0
623	0.902502	0	0.91409	0.102586	0
624	3.77868	0	3.71431	2.98127	0
625	8.1282	0	8.02505	8.92152	0
626	0.318208	0	1.11058	0.428405	1
627	3.44535	0	2.64643	3.48687	1
628	9.50958	0	9.9212	8.8236	0
629	0.3427	0	0.640526	-0.399795	0
630	6.72049	0	5.97851	7.0196	1
631	6.27909	0	5.94241	7.00479	1
632	3.28685	0	2.57071	3.64342	1
633	0.112628	0	0.0430932	-0.684344	0
634	4.24002	0	4.94666	4.61507	0
635	0.862032	0	0.984619	1.65258	0
636	3.08717	0	3.73998	3.54959	0
637	0.021036	0	-0.620332	-0.457134	1
638	1.74534	0	1.3841	2.45914	0
639	5.13538	0	4.35025	4.98186	1
640	9.24231	0	9.04908	10.0186	0
641	9.20714	0	9.69661	8.57435	0
642	8.79622	0	8.6538	9.58344	0
643	2.79584	0	3.51847	2.4526	1
644	2.3345	0	1.55104	2.4963	1
645	0.80318	0	0.753655	0.0047148	0
646	7.8914	0	7.85285	8.69047	0
647	3.76754	0	4.42301	4.22619	1
648	0.777001	0	0.161617	0.265822	0
649	6.2195	0	7.01746	6.16241	1
650	7.20981	0	7.10688	6.41646	0
651	0.701806	0	1.48394	0.869944	1
652	3.0443	0	2.29	2.77781	1
653	1.06241	0	0.688586	1.7697	1
654	3.70539	0	3.89818	2.92897	0
655	0.182859	0	-0.487462	-0.253797	1
656	6.72986	0	7.00686	5.97934	1
657	2.23261	0	2.36157	1.44307	0
658	2.44728	0	2.61888	1.6659	0
659	3.42111	0	3.09775	4.15285	0
660	6.17772	0	5.53612	5.69985	1
661	4.30971	0	4.0103	3.56786	0
662	1.09872	0	1.06812	1.89813	0
663	1.63754	0	2.15165	2.25048	1
